id,state_id:id,country_id:id,name,code
district_vn_VN-QBD-001,base.state_vn_VN-HN,base.vn,Quận Ba Đình,001
district_vn_VN-QHK-002,base.state_vn_VN-HN,base.vn,Quận Hoàn Kiếm,002
district_vn_VN-QTH-003,base.state_vn_VN-HN,base.vn,Quận Tây Hồ,003
district_vn_VN-QLB-004,base.state_vn_VN-HN,base.vn,Quận Long Biên,004
district_vn_VN-QCG-005,base.state_vn_VN-HN,base.vn,Quận Cầu Giấy,005
district_vn_VN-QDD-006,base.state_vn_VN-HN,base.vn,Quận Đống Đa,006
district_vn_VN-QHBT-007,base.state_vn_VN-HN,base.vn,Quận Hai Bà Trưng,007
district_vn_VN-QHM-008,base.state_vn_VN-HN,base.vn,Quận Hoàng Mai,008
district_vn_VN-QTX-009,base.state_vn_VN-HN,base.vn,Quận Thanh Xuân,009
district_vn_VN-HSS-016,base.state_vn_VN-HN,base.vn,Huyện Sóc Sơn,016
district_vn_VN-HDA-017,base.state_vn_VN-HN,base.vn,Huyện Đông Anh,017
district_vn_VN-HGL-018,base.state_vn_VN-HN,base.vn,Huyện Gia Lâm,018
district_vn_VN-QNTL-019,base.state_vn_VN-HN,base.vn,Quận Nam Từ Liêm,019
district_vn_VN-HTT-020,base.state_vn_VN-HN,base.vn,Huyện Thanh Trì,020
district_vn_VN-QBTL-021,base.state_vn_VN-HN,base.vn,Quận Bắc Từ Liêm,021
district_vn_VN-HML-250,base.state_vn_VN-HN,base.vn,Huyện Mê Linh,250
district_vn_VN-QHD-268,base.state_vn_VN-HN,base.vn,Quận Hà Đông,268
district_vn_VN-TXST-269,base.state_vn_VN-HN,base.vn,Thị xã Sơn Tây,269
district_vn_VN-HBV-271,base.state_vn_VN-HN,base.vn,Huyện Ba Vì,271
district_vn_VN-HPT-272,base.state_vn_VN-HN,base.vn,Huyện Phúc Thọ,272
district_vn_VN-HDP-273,base.state_vn_VN-HN,base.vn,Huyện Đan Phượng,273
district_vn_VN-HHD-274,base.state_vn_VN-HN,base.vn,Huyện Hoài Đức,274
district_vn_VN-HQO-275,base.state_vn_VN-HN,base.vn,Huyện Quốc Oai,275
district_vn_VN-HTT-276,base.state_vn_VN-HN,base.vn,Huyện Thạch Thất,276
district_vn_VN-HCM-277,base.state_vn_VN-HN,base.vn,Huyện Chương Mỹ,277
district_vn_VN-HTO-278,base.state_vn_VN-HN,base.vn,Huyện Thanh Oai,278
district_vn_VN-HTT-279,base.state_vn_VN-HN,base.vn,Huyện Thường Tín,279
district_vn_VN-HPX-280,base.state_vn_VN-HN,base.vn,Huyện Phú Xuyên,280
district_vn_VN-HUH-281,base.state_vn_VN-HN,base.vn,Huyện Ứng Hòa,281
district_vn_VN-HMD-282,base.state_vn_VN-HN,base.vn,Huyện Mỹ Đức,282
district_vn_VN-TPHG-024,base.state_vn_VN-03,base.vn,Thành phố Hà Giang,024
district_vn_VN-HDV-026,base.state_vn_VN-03,base.vn,Huyện Đồng Văn,026
district_vn_VN-HMV-027,base.state_vn_VN-03,base.vn,Huyện Mèo Vạc,027
district_vn_VN-HYM-028,base.state_vn_VN-03,base.vn,Huyện Yên Minh,028
district_vn_VN-HQB-029,base.state_vn_VN-03,base.vn,Huyện Quản Bạ,029
district_vn_VN-HVX-030,base.state_vn_VN-03,base.vn,Huyện Vị Xuyên,030
district_vn_VN-HBM-031,base.state_vn_VN-03,base.vn,Huyện Bắc Mê,031
district_vn_VN-HHSP-032,base.state_vn_VN-03,base.vn,Huyện Hoàng Su Phì,032
district_vn_VN-HXM-033,base.state_vn_VN-03,base.vn,Huyện Xín Mần,033
district_vn_VN-HBQ-034,base.state_vn_VN-03,base.vn,Huyện Bắc Quang,034
district_vn_VN-HQB-035,base.state_vn_VN-03,base.vn,Huyện Quang Bình,035
district_vn_VN-TPCB-040,base.state_vn_VN-04,base.vn,Thành phố Cao Bằng,040
district_vn_VN-HBL-042,base.state_vn_VN-04,base.vn,Huyện Bảo Lâm,042
district_vn_VN-HBL-043,base.state_vn_VN-04,base.vn,Huyện Bảo Lạc,043
district_vn_VN-HHQ-045,base.state_vn_VN-04,base.vn,Huyện Hà Quảng,045
district_vn_VN-HTK-047,base.state_vn_VN-04,base.vn,Huyện Trùng Khánh,047
district_vn_VN-HHL-048,base.state_vn_VN-04,base.vn,Huyện Hạ Lang,048
district_vn_VN-HQH-049,base.state_vn_VN-04,base.vn,Huyện Quảng Hòa,049
district_vn_VN-HHA-050,base.state_vn_VN-04,base.vn,Huyện Hoà An,050
district_vn_VN-HNB-051,base.state_vn_VN-04,base.vn,Huyện Nguyên Bình,051
district_vn_VN-HTA-052,base.state_vn_VN-04,base.vn,Huyện Thạch An,052
district_vn_VN-TPBK-058,base.state_vn_VN-53,base.vn,Thành Phố Bắc Kạn,058
district_vn_VN-HPN-060,base.state_vn_VN-53,base.vn,Huyện Pác Nặm,060
district_vn_VN-HBB-061,base.state_vn_VN-53,base.vn,Huyện Ba Bể,061
district_vn_VN-HNS-062,base.state_vn_VN-53,base.vn,Huyện Ngân Sơn,062
district_vn_VN-HBT-063,base.state_vn_VN-53,base.vn,Huyện Bạch Thông,063
district_vn_VN-HCD-064,base.state_vn_VN-53,base.vn,Huyện Chợ Đồn,064
district_vn_VN-HCM-065,base.state_vn_VN-53,base.vn,Huyện Chợ Mới,065
district_vn_VN-HNR-066,base.state_vn_VN-53,base.vn,Huyện Na Rì,066
district_vn_VN-TPTQ-070,base.state_vn_VN-07,base.vn,Thành phố Tuyên Quang,070
district_vn_VN-HLB-071,base.state_vn_VN-07,base.vn,Huyện Lâm Bình,071
district_vn_VN-HNH-072,base.state_vn_VN-07,base.vn,Huyện Nà Hang,072
district_vn_VN-HCH-073,base.state_vn_VN-07,base.vn,Huyện Chiêm Hóa,073
district_vn_VN-HHY-074,base.state_vn_VN-07,base.vn,Huyện Hàm Yên,074
district_vn_VN-HYS-075,base.state_vn_VN-07,base.vn,Huyện Yên Sơn,075
district_vn_VN-HSD-076,base.state_vn_VN-07,base.vn,Huyện Sơn Dương,076
district_vn_VN-TPLC-080,base.state_vn_VN-02,base.vn,Thành phố Lào Cai,080
district_vn_VN-HBX-082,base.state_vn_VN-02,base.vn,Huyện Bát Xát,082
district_vn_VN-HMK-083,base.state_vn_VN-02,base.vn,Huyện Mường Khương,083
district_vn_VN-HSMC-084,base.state_vn_VN-02,base.vn,Huyện Si Ma Cai,084
district_vn_VN-HBH-085,base.state_vn_VN-02,base.vn,Huyện Bắc Hà,085
district_vn_VN-HBT-086,base.state_vn_VN-02,base.vn,Huyện Bảo Thắng,086
district_vn_VN-HBY-087,base.state_vn_VN-02,base.vn,Huyện Bảo Yên,087
district_vn_VN-TXSP-088,base.state_vn_VN-02,base.vn,Thị xã Sa Pa,088
district_vn_VN-HVB-089,base.state_vn_VN-02,base.vn,Huyện Văn Bàn,089
district_vn_VN-TPDBP-094,base.state_vn_VN-71,base.vn,Thành phố Điện Biên Phủ,094
district_vn_VN-TXML-095,base.state_vn_VN-71,base.vn,Thị Xã Mường Lay,095
district_vn_VN-HMN-096,base.state_vn_VN-71,base.vn,Huyện Mường Nhé,096
district_vn_VN-HMC-097,base.state_vn_VN-71,base.vn,Huyện Mường Chà,097
district_vn_VN-HTC-098,base.state_vn_VN-71,base.vn,Huyện Tủa Chùa,098
district_vn_VN-HTG-099,base.state_vn_VN-71,base.vn,Huyện Tuần Giáo,099
district_vn_VN-HDB-100,base.state_vn_VN-71,base.vn,Huyện Điện Biên,100
district_vn_VN-HDBD-101,base.state_vn_VN-71,base.vn,Huyện Điện Biên Đông,101
district_vn_VN-HMA-102,base.state_vn_VN-71,base.vn,Huyện Mường Ảng,102
district_vn_VN-HNP-103,base.state_vn_VN-71,base.vn,Huyện Nậm Pồ,103
district_vn_VN-TPLC-105,base.state_vn_VN-01,base.vn,Thành phố Lai Châu,105
district_vn_VN-HTD-106,base.state_vn_VN-01,base.vn,Huyện Tam Đường,106
district_vn_VN-HMT-107,base.state_vn_VN-01,base.vn,Huyện Mường Tè,107
district_vn_VN-HSH-108,base.state_vn_VN-01,base.vn,Huyện Sìn Hồ,108
district_vn_VN-HPT-109,base.state_vn_VN-01,base.vn,Huyện Phong Thổ,109
district_vn_VN-HTU-110,base.state_vn_VN-01,base.vn,Huyện Than Uyên,110
district_vn_VN-HTU-111,base.state_vn_VN-01,base.vn,Huyện Tân Uyên,111
district_vn_VN-HNN-112,base.state_vn_VN-01,base.vn,Huyện Nậm Nhùn,112
district_vn_VN-TPSL-116,base.state_vn_VN-05,base.vn,Thành phố Sơn La,116
district_vn_VN-HQN-118,base.state_vn_VN-05,base.vn,Huyện Quỳnh Nhai,118
district_vn_VN-HTC-119,base.state_vn_VN-05,base.vn,Huyện Thuận Châu,119
district_vn_VN-HML-120,base.state_vn_VN-05,base.vn,Huyện Mường La,120
district_vn_VN-HBY-121,base.state_vn_VN-05,base.vn,Huyện Bắc Yên,121
district_vn_VN-HPY-122,base.state_vn_VN-05,base.vn,Huyện Phù Yên,122
district_vn_VN-HMC-123,base.state_vn_VN-05,base.vn,Huyện Mộc Châu,123
district_vn_VN-HYC-124,base.state_vn_VN-05,base.vn,Huyện Yên Châu,124
district_vn_VN-HMS-125,base.state_vn_VN-05,base.vn,Huyện Mai Sơn,125
district_vn_VN-HSM-126,base.state_vn_VN-05,base.vn,Huyện Sông Mã,126
district_vn_VN-HSC-127,base.state_vn_VN-05,base.vn,Huyện Sốp Cộp,127
district_vn_VN-HVH-128,base.state_vn_VN-05,base.vn,Huyện Vân Hồ,128
district_vn_VN-TPYB-132,base.state_vn_VN-06,base.vn,Thành phố Yên Bái,132
district_vn_VN-TXNL-133,base.state_vn_VN-06,base.vn,Thị xã Nghĩa Lộ,133
district_vn_VN-HLY-135,base.state_vn_VN-06,base.vn,Huyện Lục Yên,135
district_vn_VN-HVY-136,base.state_vn_VN-06,base.vn,Huyện Văn Yên,136
district_vn_VN-HMCC-137,base.state_vn_VN-06,base.vn,Huyện Mù Căng Chải,137
district_vn_VN-HTY-138,base.state_vn_VN-06,base.vn,Huyện Trấn Yên,138
district_vn_VN-HTT-139,base.state_vn_VN-06,base.vn,Huyện Trạm Tấu,139
district_vn_VN-HVC-140,base.state_vn_VN-06,base.vn,Huyện Văn Chấn,140
district_vn_VN-HYB-141,base.state_vn_VN-06,base.vn,Huyện Yên Bình,141
district_vn_VN-TPHB-148,base.state_vn_VN-14,base.vn,Thành phố Hòa Bình,148
district_vn_VN-HDB-150,base.state_vn_VN-14,base.vn,Huyện Đà Bắc,150
district_vn_VN-HLS-152,base.state_vn_VN-14,base.vn,Huyện Lương Sơn,152
district_vn_VN-HKB-153,base.state_vn_VN-14,base.vn,Huyện Kim Bôi,153
district_vn_VN-HCP-154,base.state_vn_VN-14,base.vn,Huyện Cao Phong,154
district_vn_VN-HTL-155,base.state_vn_VN-14,base.vn,Huyện Tân Lạc,155
district_vn_VN-HMC-156,base.state_vn_VN-14,base.vn,Huyện Mai Châu,156
district_vn_VN-HLS-157,base.state_vn_VN-14,base.vn,Huyện Lạc Sơn,157
district_vn_VN-HYT-158,base.state_vn_VN-14,base.vn,Huyện Yên Thủy,158
district_vn_VN-HLT-159,base.state_vn_VN-14,base.vn,Huyện Lạc Thủy,159
district_vn_VN-TPTN-164,base.state_vn_VN-69,base.vn,Thành phố Thái Nguyên,164
district_vn_VN-TPSC-165,base.state_vn_VN-69,base.vn,Thành phố Sông Công,165
district_vn_VN-HDH-167,base.state_vn_VN-69,base.vn,Huyện Định Hóa,167
district_vn_VN-HPL-168,base.state_vn_VN-69,base.vn,Huyện Phú Lương,168
district_vn_VN-HDH-169,base.state_vn_VN-69,base.vn,Huyện Đồng Hỷ,169
district_vn_VN-HVN-170,base.state_vn_VN-69,base.vn,Huyện Võ Nhai,170
district_vn_VN-HDT-171,base.state_vn_VN-69,base.vn,Huyện Đại Từ,171
district_vn_VN-TXPY-172,base.state_vn_VN-69,base.vn,Thị xã Phổ Yên,172
district_vn_VN-HPB-173,base.state_vn_VN-69,base.vn,Huyện Phú Bình,173
district_vn_VN-TPLS-178,base.state_vn_VN-09,base.vn,Thành phố Lạng Sơn,178
district_vn_VN-HTD-180,base.state_vn_VN-09,base.vn,Huyện Tràng Định,180
district_vn_VN-HBG-181,base.state_vn_VN-09,base.vn,Huyện Bình Gia,181
district_vn_VN-HVL-182,base.state_vn_VN-09,base.vn,Huyện Văn Lãng,182
district_vn_VN-HCL-183,base.state_vn_VN-09,base.vn,Huyện Cao Lộc,183
district_vn_VN-HVQ-184,base.state_vn_VN-09,base.vn,Huyện Văn Quan,184
district_vn_VN-HBS-185,base.state_vn_VN-09,base.vn,Huyện Bắc Sơn,185
district_vn_VN-HHL-186,base.state_vn_VN-09,base.vn,Huyện Hữu Lũng,186
district_vn_VN-HCL-187,base.state_vn_VN-09,base.vn,Huyện Chi Lăng,187
district_vn_VN-HLB-188,base.state_vn_VN-09,base.vn,Huyện Lộc Bình,188
district_vn_VN-HDL-189,base.state_vn_VN-09,base.vn,Huyện Đình Lập,189
